x,y
1.79108,1.41048
1.81178,1.4057
1.83345,1.40069
1.85562,1.39556
1.87744,1.39051
1.89864,1.3856
1.92064,1.38051
1.94299,1.37532
1.965,1.37021
1.98479,1.36561
1.99032,1.36432
1.9988,1.36234
2.00995,1.35974
2.02254,1.3568
2.03825,1.35313
2.05707,1.34872
2.07881,1.34362
2.10354,1.33781
2.13168,1.33119
2.16396,1.32357
2.20148,1.31468
2.25014,1.30309
2.31477,1.28755
2.36521,1.27531
2.42759,1.26003
2.48305,1.24631
2.54781,1.23012
2.60913,1.21462
2.67783,1.19705
2.74538,1.17954
2.81913,1.16016
2.89338,1.14036
2.97319,1.11874
3.05478,1.09626
3.14171,1.07189
3.2315,1.04624
3.32672,1.01849
3.42579,0.989005
3.53063,0.957103
3.64032,0.92294
3.75636,0.8859
3.87831,0.845961
4.00742,0.802522
4.14359,0.755398
4.28791,0.703966
4.43805,0.649394
4.58684,0.595098
4.73999,0.539307
4.90261,0.480171
5.07901,0.416141
5.17604,0.380989
5.26339,0.349408
5.27063,0.346797
5.28288,0.342389
5.30909,0.332979
5.34068,0.321668
5.37458,0.309568
5.40992,0.296992
5.44797,0.283499
5.48673,0.269809
5.52608,0.255967
5.56593,0.242007
5.6067,0.227801
5.64823,0.213401
5.69001,0.198995
5.732,0.184603
5.77415,0.170241
5.81646,0.155917
5.85891,0.141637
5.90149,0.127404
5.94438,0.113155
5.98761,0.0988779
6.03091,0.0846538
6.07426,0.0704782
6.11767,0.0563437
6.16112,0.0422404
6.20461,0.0281571
6.24814,0.0140812
6.29171,0.0
1.66159,1.47013
1.66868,1.46849
1.689,1.46379
1.70976,1.45899
1.73123,1.45403
1.75224,1.44917
1.77319,1.44433
1.79493,1.43931
1.81693,1.43422
1.83775,1.42941
1.85956,1.42436
1.88186,1.4192
1.90382,1.41411
1.92515,1.40917
1.94729,1.40403
1.96978,1.3988
1.99193,1.39365
2.01185,1.38901
2.01743,1.38771
2.02598,1.38572
2.03722,1.38309
2.04989,1.38012
2.0657,1.37642
2.08464,1.37197
2.10652,1.36683
2.13141,1.36098
2.15972,1.3543
2.19222,1.34661
2.23,1.33764
2.27903,1.32593
2.34419,1.31022
2.39498,1.29786
2.45785,1.28241
2.51372,1.26855
2.57897,1.25218
2.64074,1.23652
2.70996,1.21875
2.778,1.20105
2.8523,1.18145
2.9271,1.16143
3.00751,1.13956
3.0897,1.11683
3.17727,1.09218
3.26772,1.06623
3.36363,1.03817
3.46342,1.00835
3.56902,0.976085
3.67949,0.941539
3.79636,0.904086
3.91916,0.86371
4.04916,0.819803
4.18625,0.772188
4.33152,0.720238
4.48194,0.665435
4.63064,0.611083
4.78371,0.555232
4.94622,0.496032
5.12251,0.43193
5.2195,0.39673
5.30681,0.365102
5.31408,0.362472
5.32637,0.358041
5.3526,0.3486
5.38421,0.337253
5.41813,0.325113
5.45349,0.312494
5.49156,0.298952
5.53033,0.285208
5.56969,0.271307
5.60956,0.257284
5.65034,0.243009
5.69189,0.228534
5.73368,0.214049
5.77568,0.199574
5.81784,0.185124
5.86016,0.17071
5.90262,0.156339
5.9452,0.142015
5.98809,0.127677
6.03132,0.113315
6.07461,0.0990126
6.11795,0.0847662
6.16134,0.0705703
6.20478,0.0564167
6.24825,0.0422948
6.29176,0.028193
6.33531,0.0140989
6.37889,0.0
1.72045,1.48622
1.73503,1.48285
1.75663,1.47785
1.77776,1.47297
1.79883,1.4681
1.8207,1.46304
1.84283,1.45792
1.86377,1.45307
1.88571,1.44799
1.90815,1.44279
1.93024,1.43767
1.9517,1.43269
1.97398,1.42751
1.99662,1.42224
2.01891,1.41705
2.03895,1.41237
2.04459,1.41105
2.0532,1.40904
2.06453,1.40639
2.07728,1.4034
2.0932,1.39966
2.11226,1.39518
2.13428,1.39
2.15932,1.38409
2.18782,1.37735
2.22052,1.3696
2.25856,1.36055
2.30796,1.34872
2.37365,1.33284
2.4248,1.32035
2.48816,1.30474
2.54442,1.29074
2.61017,1.2742
2.67238,1.25837
2.74212,1.2404
2.81066,1.22251
2.88552,1.20269
2.96086,1.18245
3.04187,1.16034
3.12466,1.13736
3.21288,1.11243
3.30398,1.08619
3.4006,1.05781
3.5011,1.02766
3.60747,0.995036
3.71872,0.960108
3.83642,0.922247
3.96008,0.881437
4.09097,0.837068
4.22898,0.788965
4.37521,0.736504
4.52582,0.6815
4.67446,0.627095
4.82743,0.571188
4.98986,0.511925
5.16603,0.447754
5.26297,0.412508
5.35024,0.380836
5.35756,0.378186
5.36988,0.373733
5.39613,0.364263
5.42776,0.352883
5.46169,0.340706
5.49707,0.328046
5.53515,0.314458
5.57394,0.300664
5.61331,0.28671
5.6532,0.272628
5.69399,0.258288
5.73555,0.243743
5.77736,0.229184
5.81936,0.214629
5.86154,0.200096
5.90387,0.185595
5.94634,0.171134
5.98892,0.156721
6.03182,0.142293
6.07504,0.127844
6.11832,0.113458
6.16166,0.099135
6.20504,0.08487
6.24846,0.0706567
6.29192,0.0564857
6.33541,0.0423465
6.37894,0.0282272
6.4225,0.0141157
6.4661,0.0
1.77966,1.50219
1.78208,1.50164
1.80332,1.49672
1.82451,1.49182
1.84651,1.48673
1.86878,1.48157
1.88984,1.47669
1.91191,1.47158
1.93449,1.46634
1.95672,1.46118
1.9783,1.45616
2.00072,1.45094
2.0235,1.44563
2.04594,1.4404
2.0661,1.43568
2.07179,1.43435
2.08047,1.43232
2.09188,1.42964
2.10472,1.42663
2.12074,1.42286
2.13992,1.41834
2.16208,1.41312
2.18728,1.40716
2.21595,1.40037
2.24887,1.39255
2.28717,1.38341
2.33694,1.37146
2.40315,1.35541
2.45466,1.34281
2.5185,1.32703
2.57516,1.31289
2.64141,1.29617
2.70407,1.28017
2.77433,1.26201
2.84337,1.24393
2.91878,1.2239
2.99467,1.20343
3.07627,1.18108
3.15966,1.15784
3.24853,1.13264
3.34029,1.10611
3.43761,1.07742
3.53884,1.04694
3.64596,1.01396
3.75801,0.97865
3.87653,0.940382
4.00104,0.899143
4.13284,0.854315
4.27177,0.805731
4.41895,0.752764
4.56971,0.697588
4.71827,0.643132
4.87117,0.58717
5.0335,0.527848
5.20957,0.463612
5.30646,0.428321
5.3937,0.396606
5.40105,0.393938
5.4134,0.389465
5.43968,0.379967
5.47132,0.368555
5.50527,0.356344
5.54066,0.343645
5.57875,0.330015
5.61755,0.316175
5.65694,0.302169
5.69684,0.288033
5.73765,0.273633
5.77922,0.259023
5.82103,0.244393
5.86305,0.229764
5.90524,0.215151
5.94758,0.200567
5.99006,0.18602
6.03265,0.171519
6.07555,0.157002
6.11877,0.142465
6.16205,0.127993
6.20539,0.113589
6.24876,0.0992484
6.29217,0.0849676
6.33562,0.0707384
6.37909,0.0565514
6.42261,0.0423956
6.46615,0.0282597
6.50973,0.0141317
6.55333,0.0
1.83922,1.51805
1.85025,1.5155
1.87237,1.51037
1.89478,1.50518
1.91595,1.50027
1.93815,1.49512
1.96087,1.48984
1.98323,1.48464
2.00495,1.47959
2.0275,1.47433
2.05043,1.46898
2.07301,1.4637
2.0933,1.45895
2.09903,1.45761
2.10779,1.45556
2.11928,1.45286
2.1322,1.44982
2.14832,1.44602
2.16763,1.44146
2.18992,1.43619
2.21528,1.43019
2.24413,1.42334
2.27726,1.41545
2.31582,1.40623
2.36596,1.39416
2.4327,1.37794
2.48456,1.36521
2.54889,1.34927
2.60595,1.33499
2.67269,1.31809
2.7358,1.30193
2.80658,1.28358
2.87611,1.2653
2.95208,1.24506
3.02851,1.22438
3.11072,1.20178
3.19471,1.17829
3.28422,1.15281
3.37665,1.126
3.47467,1.09699
3.57661,1.06618
3.6845,1.03285
3.79734,0.997165
3.91669,0.958493
4.04206,0.916828
4.17475,0.871546
4.31461,0.822484
4.46275,0.769018
4.6136,0.713697
4.76209,0.659193
4.91491,0.603179
5.07715,0.5438
5.25312,0.4795
5.34997,0.444167
5.43717,0.41241
5.44455,0.409725
5.45694,0.405232
5.48324,0.395708
5.5149,0.384267
5.54886,0.372023
5.58426,0.359288
5.62237,0.345618
5.66118,0.331735
5.70058,0.317683
5.74049,0.303495
5.78131,0.28904
5.82289,0.274369
5.86472,0.259673
5.90675,0.244974
5.94895,0.230286
5.9913,0.215622
6.03378,0.200993
6.07638,0.186406
6.11928,0.171802
6.16251,0.157176
6.20579,0.142618
6.24912,0.128129
6.29249,0.113709
6.3359,0.0993549
6.37933,0.0850599
6.4228,0.0708161
6.46629,0.0566137
6.50982,0.0424422
6.55338,0.0282904
6.59697,0.0141468
6.64058,0.0
1.89913,1.53378
1.92082,1.52875
1.94211,1.5238
1.96444,1.51862
1.9873,1.5133
2.00979,1.50806
2.03163,1.50297
2.05433,1.49768
2.0774,1.49228
2.10012,1.48697
2.12054,1.48218
2.12632,1.48082
2.13514,1.47875
2.14672,1.47602
2.15972,1.47296
2.17595,1.46913
2.19538,1.46454
2.21781,1.45922
2.24332,1.45317
2.27236,1.44626
2.3057,1.4383
2.34451,1.429
2.39502,1.41682
2.46228,1.40043
2.51451,1.38758
2.57932,1.37147
2.63678,1.35705
2.70401,1.33997
2.76756,1.32365
2.83887,1.3051
2.90889,1.28664
2.98541,1.26618
3.0624,1.24528
3.1452,1.22244
3.2298,1.1987
3.31996,1.17295
3.41304,1.14585
3.51176,1.11653
3.61444,1.08539
3.72309,1.05171
3.83672,1.01565
3.9569,0.97658
4.08314,0.934491
4.21672,0.888759
4.35751,0.839226
4.5066,0.785266
4.65748,0.729824
4.8059,0.675274
4.95865,0.619211
5.12081,0.559778
5.29668,0.495417
5.39349,0.460043
5.48066,0.428247
5.48807,0.425546
5.50049,0.421033
5.5268,0.411485
5.55848,0.400015
5.59245,0.38774
5.62787,0.374972
5.66599,0.361265
5.70481,0.347341
5.74422,0.333245
5.78415,0.31901
5.82497,0.304502
5.86656,0.289775
5.9084,0.275018
5.95044,0.260253
5.99265,0.245495
6.03501,0.230756
6.0775,0.216048
6.12012,0.201378
6.16302,0.186689
6.20625,0.171977
6.24954,0.157332
6.29287,0.142757
6.33624,0.128255
6.37964,0.113822
6.42306,0.0994556
6.46652,0.0851474
6.51,0.0708896
6.55351,0.0566726
6.59706,0.0424862
6.64063,0.0283193
6.68422,0.0141609
6.72785,0.0
1.95939,1.54937
1.96831,1.5473
1.99078,1.54207
2.01377,1.53672
2.0364,1.53144
2.05837,1.52632
2.0812,1.52098
2.10442,1.51555
2.12728,1.51019
2.14782,1.50536
2.15365,1.50399
2.16254,1.5019
2.1742,1.49915
2.18729,1.49606
2.20362,1.4922
2.22317,1.48757
2.24574,1.48221
2.27141,1.47611
2.30062,1.46914
2.33417,1.46112
2.37324,1.45173
2.42413,1.43943
2.4919,1.42287
2.54449,1.4099
2.60979,1.39363
2.66764,1.37906
2.73537,1.36182
2.79937,1.34533
2.87119,1.32659
2.94172,1.30794
3.01879,1.28726
3.09633,1.26614
3.17973,1.24306
3.26493,1.21908
3.35574,1.19305
3.44948,1.16567
3.54891,1.13604
3.6523,1.10458
3.76172,1.07054
3.87614,1.03411
3.99716,0.994644
4.12425,0.952135
4.25874,0.905956
4.40045,0.855955
4.55049,0.801507
4.70135,0.745969
4.84971,0.691376
5.00239,0.635265
5.16447,0.57578
5.34025,0.511362
5.43702,0.475949
5.52416,0.444115
5.5316,0.441398
5.54405,0.436867
5.57038,0.427295
5.60207,0.415798
5.63606,0.403494
5.67149,0.390694
5.70961,0.376952
5.74844,0.362991
5.78786,0.348853
5.8278,0.334573
5.86863,0.320018
5.91024,0.305237
5.95208,0.290423
5.99413,0.275596
6.03636,0.260772
6.07873,0.245963
6.12123,0.23118
6.16385,0.216432
6.20676,0.201661
6.25,0.186864
6.29329,0.172133
6.33662,0.157473
6.37999,0.142886
6.42338,0.128373
6.46681,0.113929
6.51025,0.0995506
6.55372,0.08523
6.59722,0.0709589
6.64075,0.0567281
6.68431,0.0425274
6.72789,0.0283464
6.7715,0.0141741
6.81512,0.0
2.01999,1.56483
2.04028,1.5601
2.06305,1.55478
2.08514,1.54962
2.10812,1.54424
2.13148,1.53877
2.15448,1.53336
2.17514,1.5285
2.18103,1.52712
2.18998,1.525
2.20173,1.52223
2.21489,1.51912
2.23133,1.51522
2.251,1.51056
2.27371,1.50516
2.29954,1.499
2.32893,1.49198
2.36268,1.48389
2.40202,1.47442
2.45327,1.462
2.52157,1.44527
2.57451,1.43218
2.64029,1.41575
2.69854,1.40104
2.76677,1.38362
2.83121,1.36696
2.90356,1.34803
2.97458,1.32919
3.05221,1.3083
3.13029,1.28697
3.21429,1.26365
3.30009,1.23941
3.39155,1.21312
3.48596,1.18545
3.58609,1.15552
3.69021,1.12373
3.80039,1.08934
3.9156,1.05255
4.03746,1.01268
4.16541,0.969758
4.3008,0.923137
4.44344,0.872672
4.59443,0.817741
4.74522,0.762131
4.89352,0.707495
5.04613,0.65134
5.20814,0.591805
5.38383,0.527331
5.48057,0.491881
5.56767,0.460011
5.57514,0.457278
5.58761,0.45273
5.61397,0.443136
5.64567,0.431614
5.67967,0.419282
5.71511,0.406452
5.75324,0.392677
5.79208,0.378679
5.83151,0.364504
5.87146,0.350182
5.9123,0.335581
5.95391,0.320751
5.99577,0.305884
6.03783,0.291
6.08006,0.276114
6.12244,0.261238
6.16495,0.246385
6.20758,0.231562
6.2505,0.216712
6.29374,0.201833
6.33704,0.187018
6.38038,0.172274
6.42374,0.157603
6.46714,0.143006
6.51056,0.128483
6.554,0.11403
6.59746,0.0996403
6.64095,0.0853077
6.68447,0.071024
6.72801,0.05678
6.77157,0.042566
6.81516,0.0283716
6.85878,0.0141864
6.90241,0.0
2.08095,1.58014
2.08974,1.57808
2.11196,1.57288
2.13508,1.56747
2.15858,1.56195
2.18172,1.5565
2.20251,1.5516
2.20844,1.5502
2.21747,1.54807
2.2293,1.54527
2.24254,1.54213
2.25908,1.53821
2.27887,1.5335
2.30172,1.52806
2.3277,1.52186
2.35727,1.51478
2.39124,1.50662
2.43083,1.49706
2.48245,1.48453
2.55127,1.46763
2.60457,1.45442
2.67083,1.43782
2.72948,1.42297
2.79821,1.40538
2.86309,1.38856
2.93596,1.36944
3.00747,1.35041
3.08566,1.32931
3.16429,1.30776
3.24889,1.2842
3.3353,1.25972
3.4274,1.23315
3.52247,1.2052
3.6233,1.17496
3.72815,1.14285
3.83911,1.10812
3.95511,1.07096
4.07779,1.0307
4.20661,0.987361
4.3429,0.940301
4.48646,0.889376
4.63844,0.833993
4.78919,0.778348
4.93744,0.723677
5.09,0.667481
5.25194,0.6079
5.42755,0.543374
5.52425,0.507889
5.61132,0.475984
5.61883,0.473237
5.63132,0.468672
5.65769,0.459055
5.68941,0.447509
5.72341,0.43515
5.75886,0.422292
5.79701,0.408485
5.83586,0.394455
5.8753,0.380243
5.91525,0.365882
5.9561,0.351239
5.99772,0.336363
6.03958,0.321446
6.08165,0.306508
6.12389,0.291564
6.16628,0.276626
6.2088,0.261706
6.25144,0.246812
6.29438,0.231887
6.33762,0.21693
6.38093,0.202034
6.42427,0.187206
6.46764,0.172451
6.51103,0.157772
6.55445,0.143167
6.59789,0.128635
6.64135,0.114172
6.68483,0.0997717
6.72834,0.0854277
6.77187,0.071132
6.81542,0.0568756
6.85899,0.042649
6.90259,0.0284421
6.94621,0.0142449
6.98999,0.0
2.14226,1.5953
2.16207,1.59065
2.18572,1.58509
2.209,1.5796
2.22991,1.57466
2.2359,1.57325
2.24499,1.5711
2.2569,1.56827
2.27023,1.56511
2.28687,1.56115
2.30679,1.55641
2.32977,1.55093
2.35591,1.54467
2.38566,1.53754
2.41983,1.52931
2.45968,1.51967
2.51167,1.50701
2.58101,1.48996
2.63467,1.47662
2.70141,1.45986
2.76046,1.44487
2.82968,1.4271
2.89501,1.41012
2.9684,1.3908
3.04041,1.37159
3.11915,1.35027
3.19833,1.32851
3.28352,1.30471
3.37053,1.27998
3.46329,1.25315
3.55902,1.22492
3.66056,1.19437
3.76613,1.16194
3.87785,1.12686
3.99465,1.08934
4.11817,1.0487
4.24785,1.00494
4.38504,0.957449
4.52952,0.906069
4.68245,0.850253
4.83317,0.794581
4.98138,0.739878
5.13389,0.683646
5.29577,0.624024
5.4713,0.55945
5.56797,0.523931
5.65501,0.491993
5.66255,0.489232
5.67507,0.484651
5.70145,0.475014
5.73318,0.463444
5.76719,0.45106
5.80266,0.438174
5.84081,0.424338
5.87966,0.410276
5.91911,0.39603
5.95907,0.381632
5.99993,0.366949
6.04156,0.35203
6.08343,0.337067
6.12551,0.322078
6.16776,0.30708
6.21015,0.292084
6.25268,0.277101
6.29533,0.26214
6.33827,0.247145
6.38153,0.232113
6.42484,0.217138
6.46819,0.20223
6.51156,0.187393
6.55496,0.17263
6.59838,0.157943
6.64182,0.143331
6.68527,0.128791
6.72875,0.114319
6.77225,0.0999084
6.81577,0.0855536
6.85931,0.0712466
6.90287,0.0569785
6.94645,0.0427402
6.99005,0.0285218
7.03382,0.0142663
7.07763,0.0
2.20392,1.6103
2.2129,1.60819
2.23632,1.60266
2.25736,1.59769
2.26339,1.59626
2.27255,1.59409
2.28455,1.59124
2.29796,1.58805
2.3147,1.58406
2.33474,1.57928
2.35786,1.57375
2.38416,1.56745
2.41408,1.56026
2.44847,1.55196
2.48858,1.54224
2.54093,1.52946
2.61079,1.51224
2.6648,1.49878
2.73203,1.48185
2.79148,1.46672
2.86119,1.44878
2.92696,1.43164
3.00087,1.41213
3.07338,1.39273
3.15267,1.37121
3.2324,1.34923
3.3182,1.32519
3.40581,1.30022
3.49921,1.27311
3.59561,1.2446
3.69785,1.21376
3.80415,1.18101
3.91664,1.14559
4.03423,1.1077
4.15858,1.06667
4.28913,1.02251
4.42721,0.974581
4.57262,0.92275
4.72645,0.866518
4.87712,0.810817
5.0253,0.756085
5.17776,0.69982
5.33958,0.640159
5.51504,0.57554
5.61168,0.539991
5.6987,0.508021
5.70626,0.505247
5.7188,0.500651
5.7452,0.490994
5.77694,0.479402
5.81097,0.466994
5.84644,0.454083
5.8846,0.440218
5.92346,0.426125
5.96291,0.411847
6.00288,0.397415
6.04375,0.382695
6.08538,0.367735
6.12726,0.352728
6.16935,0.337693
6.2116,0.322644
6.25401,0.307594
6.29655,0.292552
6.3392,0.277529
6.38215,0.262466
6.42542,0.247363
6.46873,0.232314
6.51209,0.217328
6.55547,0.20241
6.59887,0.187566
6.64229,0.172798
6.68573,0.158104
6.72919,0.143485
6.77266,0.128937
6.81615,0.114456
6.85966,0.100036
6.9032,0.0856715
6.94675,0.0713539
6.99031,0.0570751
7.0339,0.0428259
7.07765,0.0285497
7.12145,0.014273
7.16525,0.0
2.26594,1.62515
2.28485,1.62067
2.29093,1.61923
2.30016,1.61704
2.31223,1.61416
2.32573,1.61095
2.34257,1.60693
2.36273,1.60211
2.38599,1.59654
2.41244,1.59019
2.44254,1.58294
2.47714,1.57457
2.5175,1.56477
2.57023,1.55188
2.6406,1.53448
2.69498,1.5209
2.76268,1.50381
2.82253,1.48854
2.89273,1.47043
2.95895,1.45312
3.03338,1.43343
3.10638,1.41384
3.18623,1.3921
3.26651,1.36991
3.3529,1.34564
3.44112,1.32042
3.53517,1.29305
3.63223,1.26426
3.73518,1.23311
3.8422,1.20004
3.95546,1.16428
4.07384,1.12604
4.19903,1.08462
4.33043,1.04005
4.46942,0.991697
4.61575,0.93942
4.77043,0.88279
4.92106,0.827059
5.06919,0.772298
5.2216,0.716001
5.38337,0.656304
5.55876,0.591644
5.65538,0.556065
5.74237,0.524067
5.74996,0.521281
5.76253,0.51667
5.78894,0.506994
5.82069,0.495381
5.85473,0.48295
5.8902,0.470014
5.92837,0.456122
5.96724,0.442001
6.0067,0.427692
6.04668,0.413228
6.08755,0.398472
6.12919,0.383475
6.17108,0.368427
6.21317,0.353348
6.25543,0.338251
6.29785,0.32315
6.34039,0.308053
6.38306,0.292971
6.42602,0.277846
6.46929,0.262675
6.51261,0.247555
6.55597,0.232495
6.59936,0.2175
6.64277,0.202577
6.68619,0.187728
6.72963,0.172953
6.77309,0.158254
6.81656,0.143628
6.86005,0.129073
6.90355,0.114584
6.94708,0.100155
6.99062,0.085781
7.03418,0.0714537
7.07775,0.0571649
7.12148,0.0428585
7.16527,0.0285616
7.20905,0.0142784
7.25284,0.0
2.32833,1.63982
2.33996,1.63705
2.35353,1.63381
2.37048,1.62976
2.39076,1.6249
2.41416,1.61929
2.44076,1.61289
2.47104,1.60558
2.50585,1.59715
2.54647,1.58726
2.59956,1.57425
2.67045,1.55669
2.72518,1.54299
2.79337,1.52574
2.85361,1.51033
2.92431,1.49204
2.99098,1.47457
3.06592,1.45469
3.13942,1.43491
3.21982,1.41296
3.30065,1.39056
3.38764,1.36605
3.47646,1.34059
3.57116,1.31295
3.66888,1.28389
3.77254,1.25244
3.88029,1.21905
3.99431,1.18295
4.11349,1.14435
4.23951,1.10255
4.37177,1.05758
4.51165,1.0088
4.6589,0.956077
4.81439,0.899069
4.96497,0.843308
5.11306,0.788517
5.26543,0.732189
5.42715,0.672458
5.60248,0.607759
5.69907,0.572153
5.78604,0.540128
5.79365,0.53733
5.80624,0.532706
5.83266,0.523012
5.86442,0.511378
5.89847,0.498925
5.93396,0.485966
5.97213,0.472049
6.01101,0.4579
6.05047,0.443563
6.09046,0.429067
6.13133,0.414278
6.17298,0.399245
6.21487,0.384159
6.25697,0.369038
6.29924,0.353898
6.34166,0.338749
6.38422,0.323601
6.42689,0.308464
6.46985,0.293279
6.51313,0.278045
6.55646,0.262858
6.59983,0.247727
6.64322,0.232658
6.68664,0.217658
6.73007,0.20273
6.77351,0.187876
6.81697,0.173097
6.86044,0.158392
6.90393,0.14376
6.94743,0.129198
6.99095,0.114701
7.03448,0.100265
7.07803,0.085882
7.12159,0.0715457
7.16531,0.0572005
7.20908,0.042874
7.25285,0.028571
7.29663,0.0142827
7.3404,0.0
2.39111,1.6543
2.39842,1.65255
2.41882,1.64766
2.44236,1.642
2.46912,1.63555
2.49958,1.62818
2.53459,1.61969
2.57547,1.60972
2.62893,1.59659
2.70034,1.57886
2.75543,1.56503
2.8241,1.54762
2.88473,1.53207
2.95592,1.51361
3.02303,1.49599
3.09849,1.47591
3.17249,1.45595
3.25345,1.43379
3.33482,1.41117
3.42241,1.38643
3.51183,1.36073
3.60718,1.33282
3.70557,1.30348
3.80993,1.27173
3.91841,1.23804
4.0332,1.2016
4.15316,1.16264
4.28002,1.12046
4.41314,1.07509
4.55392,1.02588
4.70208,0.972724
4.85834,0.915355
5.00887,0.859564
5.15691,0.804743
5.30924,0.748384
5.4709,0.68862
5.64618,0.623884
5.74274,0.588253
5.8297,0.556202
5.83733,0.553393
5.84994,0.548756
5.87637,0.539045
5.90814,0.527393
5.9422,0.514919
5.97769,0.501937
6.01587,0.487996
6.05475,0.473821
6.09423,0.459456
6.13422,0.444931
6.1751,0.430111
6.21675,0.415044
6.25865,0.399922
6.30075,0.384763
6.34303,0.36958
6.38546,0.354387
6.42802,0.339191
6.4707,0.324002
6.51367,0.308762
6.55695,0.293469
6.60029,0.278218
6.64367,0.263019
6.68707,0.24788
6.73049,0.232807
6.77392,0.217802
6.81737,0.20287
6.86083,0.188012
6.90431,0.173229
6.94779,0.158519
6.99129,0.143882
7.03481,0.129313
7.07833,0.114809
7.12187,0.100365
7.16543,0.0859747
7.20914,0.0715828
7.25289,0.0572183
7.29665,0.0428865
7.34041,0.0285788
7.38416,0.0142863
7.42792,0.0
2.45426,1.66861
2.4706,1.66468
2.49752,1.65818
2.52815,1.65075
2.56338,1.64219
2.60451,1.63213
2.65833,1.61889
2.73026,1.60099
2.7857,1.58705
2.85485,1.56947
2.91588,1.55379
2.98756,1.53515
3.05512,1.51736
3.1311,1.4971
3.20559,1.47695
3.2871,1.45459
3.36903,1.43176
3.45721,1.40678
3.54724,1.38083
3.64324,1.35267
3.74228,1.32305
3.84735,1.291
3.95655,1.25699
4.07211,1.22022
4.19287,1.1809
4.32056,1.13834
4.45454,1.09258
4.59621,1.04296
4.74529,0.989359
4.90226,0.931647
5.05275,0.875826
5.20075,0.820976
5.35303,0.764587
5.51465,0.70479
5.68986,0.640018
5.78641,0.604363
5.87334,0.572288
5.88099,0.569468
5.89362,0.564819
5.92007,0.555093
5.95184,0.543422
5.98591,0.530928
6.02141,0.517925
6.05959,0.503961
6.09848,0.489762
6.13796,0.475371
6.17796,0.460818
6.21885,0.445968
6.2605,0.43087
6.30241,0.415713
6.34451,0.400518
6.3868,0.385296
6.42923,0.370061
6.4718,0.35482
6.51448,0.339583
6.55746,0.324291
6.60075,0.308941
6.6441,0.293631
6.68748,0.278369
6.73088,0.263163
6.77431,0.248019
6.81775,0.232941
6.86121,0.217934
6.90467,0.202999
6.94815,0.188137
6.99164,0.173349
7.03514,0.158635
7.07865,0.143992
7.12217,0.129418
7.1657,0.114908
7.20925,0.100457
7.25295,0.0860121
7.29669,0.0716019
7.34044,0.0572328
7.38418,0.0428968
7.42793,0.0285854
7.47166,0.0142896
7.5154,0.0
2.51776,1.68275
2.52595,1.68077
2.55676,1.67329
2.59219,1.66465
2.63359,1.65452
2.68777,1.64115
2.76022,1.62309
2.81601,1.60903
2.88564,1.59129
2.94707,1.57546
3.01924,1.55665
3.08724,1.53871
3.16374,1.51826
3.23872,1.49793
3.32079,1.47535
3.40326,1.45231
3.49205,1.42709
3.58268,1.40091
3.67932,1.37248
3.77903,1.34259
3.8848,1.31024
3.99473,1.27592
4.11105,1.23881
4.23261,1.19915
4.36112,1.15621
4.49596,1.11005
4.63852,1.06001
4.78852,1.00598
4.94617,0.947946
5.09661,0.892096
5.24457,0.837216
5.3968,0.780797
5.55837,0.720968
5.73353,0.656162
5.83005,0.620483
5.91697,0.588385
5.92464,0.585556
5.93728,0.580895
5.96374,0.571154
5.99553,0.559466
6.0296,0.546953
6.06511,0.53393
6.1033,0.519944
6.14219,0.505722
6.18168,0.491305
6.22168,0.476726
6.26257,0.461848
6.30423,0.446719
6.34614,0.431531
6.38825,0.416301
6.43054,0.401043
6.47298,0.385768
6.51555,0.370485
6.55825,0.355203
6.60123,0.339862
6.64453,0.32446
6.68788,0.309094
6.73127,0.293772
6.77468,0.278503
6.81811,0.263292
6.86156,0.248144
6.90502,0.233063
6.94849,0.218053
6.99197,0.203115
7.03546,0.18825
7.07896,0.173459
7.12247,0.15874
7.16599,0.144093
7.20952,0.129514
7.25306,0.114998
7.29675,0.100494
7.34049,0.0860314
7.38422,0.0716175
7.42795,0.057245
7.47168,0.0429059
7.51541,0.0285915
7.55912,0.0142927
7.60284,0.0
2.58161,1.69671
2.58541,1.69579
2.62105,1.68709
2.6627,1.67687
2.71725,1.66338
2.7902,1.64516
2.84636,1.63097
2.91647,1.61307
2.97829,1.59711
3.05095,1.57813
3.1194,1.56002
3.19641,1.53938
3.27189,1.51886
3.35451,1.49608
3.43753,1.47283
3.52691,1.44738
3.61814,1.42095
3.71544,1.39226
3.81581,1.3621
3.92228,1.32946
4.03293,1.29483
4.15002,1.25738
4.27237,1.21737
4.40171,1.17406
4.53741,1.12751
4.68086,1.07705
4.83177,1.0226
4.99005,0.96425
5.14046,0.908372
5.28837,0.853464
5.44056,0.797015
5.60208,0.737155
5.77719,0.672314
5.87369,0.636612
5.96058,0.604493
5.96827,0.601654
5.98093,0.596982
6.0074,0.587227
6.0392,0.575523
6.07328,0.562992
6.10879,0.54995
6.14699,0.535943
6.18589,0.521699
6.22538,0.507259
6.26538,0.492655
6.30628,0.47775
6.34795,0.462593
6.38986,0.447374
6.43198,0.432112
6.47427,0.416819
6.51671,0.401507
6.55929,0.386185
6.60199,0.370859
6.64498,0.355473
6.68828,0.340022
6.73164,0.324603
6.77503,0.309225
6.81845,0.293896
6.86189,0.278622
6.90534,0.263407
6.94881,0.248257
6.99228,0.233174
7.03577,0.218161
7.07926,0.20322
7.12276,0.188353
7.16627,0.173558
